CountryCode,SeriesCode,DESCRIPTION
"DEU","TM.TAX.TCOM.BC.ZS","The tariff data for the European Union (EU) apply to EU Member States in alignment with the EU membership for the respective countries/economies and years. In the context of the tariff data, the EU membership for a given country/economy and year is defined for the entire year during which the country/economy was a member of the EU (irrespective of the date of accession to or withdrawal from the EU within a given year). The tariff data for the EU are, thus, applicable to Belgium, France, Germany, Italy, Luxembourg, and the Netherlands (EU Member State(s) since 1958), Denmark and Ireland (EU Member State(s) since 1973), the United Kingdom (EU Member State(s) from 1973 until 2020), Greece (EU Member State(s) since 1981), Spain and Portugal (EU Member State(s) since 1986), Austria, Finland, and Sweden (EU Member State(s) since 1995), Czech Republic, Estonia, Cyprus, Latvia, Lithuania, Hungary, Malta, Poland, Slovakia, and Slovenia (EU Member State(s) since 2004), Romania and Bulgaria (EU Member State(s) since 2007), Croatia (EU Member State(s) since 2013)."
"DEU","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"DEU","TM.TAX.TCOM.SM.FN.ZS","The tariff data for the European Union (EU) apply to EU Member States in alignment with the EU membership for the respective countries/economies and years. In the context of the tariff data, the EU membership for a given country/economy and year is defined for the entire year during which the country/economy was a member of the EU (irrespective of the date of accession to or withdrawal from the EU within a given year). The tariff data for the EU are, thus, applicable to Belgium, France, Germany, Italy, Luxembourg, and the Netherlands (EU Member State(s) since 1958), Denmark and Ireland (EU Member State(s) since 1973), the United Kingdom (EU Member State(s) from 1973 until 2020), Greece (EU Member State(s) since 1981), Spain and Portugal (EU Member State(s) since 1986), Austria, Finland, and Sweden (EU Member State(s) since 1995), Czech Republic, Estonia, Cyprus, Latvia, Lithuania, Hungary, Malta, Poland, Slovakia, and Slovenia (EU Member State(s) since 2004), Romania and Bulgaria (EU Member State(s) since 2007), Croatia (EU Member State(s) since 2013)."
"DJI","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects"
"DJI","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects"
"DJI","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects"
"DJI","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"DJI","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)"
"DJI","IT.NET.BBND.P2","Until 2001: Office des Postes et Télécommunications (OPT). Djibouti Telecom S.A. Ministère de la Communication et de la Culture, chargé des Postes et des Télécommunications."
"DJI","IT.MLT.MAIN","Until 2001: Office des Postes et Télécommunications (OPT). Djibouti Telecom S.A. Ministère de la Communication et de la Culture, chargé des Postes et des Télécommunications."
"DJI","IT.CEL.SETS.P2","Until 2001: Office des Postes et Télécommunications (OPT). Djibouti Telecom S.A. Ministère de la Communication et de la Culture, chargé des Postes et des Télécommunications."
"DJI","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects"
"DJI","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"DJI","DT.DOD.DECT.CD","Long-term public and publicly guaranteed debt data for 2023 are based on reports provided by the country. Long-term private nonguaranteed debt and short-term debt data for 2023 are sourced by the Quarterly External Debt Statistics database (http://datatopics.worldbank.org/debt/qeds). Data include the effects of Paris Club debt restructuring agreement signed in 2008. DSSI eligible and participating in 2021 and 2022."
"DJI","SM.POP.NETM","Data source: United Nations World Population Prospects"
"DJI","MS.MIL.XPND.CD","1978-1998 & 2006 SIPRI estimates."
"DJI","SP.POP.GROW","Data source: United Nations World Population Prospects"
"DJI","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects"
"DJI","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"DJI","IT.CEL.SETS","Until 2001: Office des Postes et Télécommunications (OPT). Djibouti Telecom S.A. Ministère de la Communication et de la Culture, chargé des Postes et des Télécommunications."
"DJI","ST.INT.ARVL","Includes overnight visitors (tourists) only. Arrivals of non-resident tourists in hotels and similar establishments."
"DJI","MS.MIL.XPND.CN","1978-1998 & 2006 SIPRI estimates."
"DJI","SM.POP.TOTL","Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. "
"DJI","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects"
"DJI","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects"
"DJI","IS.RRS.GOOD.MT.K6","Source: Internation Union of Railways (UIC)"
"DJI","IT.NET.USER.ZS","Until 2001: Office des Postes et Télécommunications (OPT). Djibouti Telecom S.A. Ministère de la Communication et de la Culture, chargé des Postes et des Télécommunications."
"DJI","IT.MLT.MAIN.P2","Until 2001: Office des Postes et Télécommunications (OPT). Djibouti Telecom S.A. Ministère de la Communication et de la Culture, chargé des Postes et des Télécommunications."
"DJI","MS.MIL.XPND.ZS","1978-1998 & 2006 SIPRI estimates."
"DJI","IS.RRS.PASG.KM","Source: Internation Union of Railways (UIC)"
"DJI","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)"
"DJI","SP.POP.TOTL","Data source: United Nations World Population Prospects"
"DJI","IT.NET.BBND","Until 2001: Office des Postes et Télécommunications (OPT). Djibouti Telecom S.A. Ministère de la Communication et de la Culture, chargé des Postes et des Télécommunications."
"DJI","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)"
"DJI","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects"
"DJI","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"DJI","MS.MIL.XPND.GD.ZS","1978-1998 & 2006 SIPRI estimates."
"DMA","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects"
"DMA","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects"
"DMA","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects"
"DMA","IT.CEL.SETS.P2","Telecommunications of Dominica Limited. From 2000: National Telecommunications Regulatory Commission (NTRC)."
"DMA","IT.NET.BBND.P2","Telecommunications of Dominica Limited. From 2000: National Telecommunications Regulatory Commission (NTRC)."
"DMA","ST.INT.ARVL","Includes overnight visitors (tourists) and same-day visitors (excursionists). Arrivals of non-resident visitors at national borders."
"DMA","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"DMA","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects"
"DMA","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects"
"DMA","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)"
"DMA","IT.NET.USER.ZS","Telecommunications of Dominica Limited. From 2000: National Telecommunications Regulatory Commission (NTRC)."
"DMA","IT.MLT.MAIN.P2","Telecommunications of Dominica Limited. From 2000: National Telecommunications Regulatory Commission (NTRC)."
"DMA","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"DMA","SP.POP.TOTL","Data source: United Nations World Population Prospects"
"DMA","IT.NET.BBND","Telecommunications of Dominica Limited. From 2000: National Telecommunications Regulatory Commission (NTRC)."
"DMA","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects"
"DMA","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"DMA","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"DMA","SP.POP.GROW","Data source: United Nations World Population Prospects"
"DMA","IT.MLT.MAIN","Telecommunications of Dominica Limited. From 2000: National Telecommunications Regulatory Commission (NTRC)."
"DMA","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)"
"DMA","DT.DOD.DECT.CD","Long-term public and publicly guaranteed debt data for 2023 are based on reports provided by the country. Long-term private nonguaranteed debt data for 2023 are based on Central Bank, IIP data. Short-term debt data prior to 2013 are sourced by the Quarterly External Debt Statistics database (http://datatopics.worldbank.org/debt/qeds) and thereafter are based on data from the Central Bank, IIP. DSSI eligible and participating in 2020 and 2021."
"DMA","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)"
"DMA","SM.POP.TOTL","Estimates are derived from data on foreign-born population. "
"DMA","IT.CEL.SETS","Telecommunications of Dominica Limited. From 2000: National Telecommunications Regulatory Commission (NTRC)."
"DMA","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects"
"DMA","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects"
"DNK","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. Source from 2005: VisitDenmark."
"DNK","TM.TAX.MANF.IP.ZS","The tariff data for the European Union (EU) apply to EU Member States in alignment with the EU membership for the respective countries/economies and years. In the context of the tariff data, the EU membership for a given country/economy and year is defined for the entire year during which the country/economy was a member of the EU (irrespective of the date of accession to or withdrawal from the EU within a given year). The tariff data for the EU are, thus, applicable to Belgium, France, Germany, Italy, Luxembourg, and the Netherlands (EU Member State(s) since 1958), Denmark and Ireland (EU Member State(s) since 1973), the United Kingdom (EU Member State(s) from 1973 until 2020), Greece (EU Member State(s) since 1981), Spain and Portugal (EU Member State(s) since 1986), Austria, Finland, and Sweden (EU Member State(s) since 1995), Czech Republic, Estonia, Cyprus, Latvia, Lithuania, Hungary, Malta, Poland, Slovakia, and Slovenia (EU Member State(s) since 2004), Romania and Bulgaria (EU Member State(s) since 2007), Croatia (EU Member State(s) since 2013)."
